step time wall-clock mass x-mom y-mom z-mom energy L2 mass-balance
  19240 3.128075e-02 1.074000e+02 1.954051e+01 1.044061e+05 1.087684e+05 0.000000e+00 7.520331e+07 5.107012e+08 8.103176e-03
  19260 3.131345e-02 1.075370e+02 2.129777e+01 1.007054e+05 9.744206e+04 0.000000e+00 7.735879e+07 5.147757e+08 1.158917e-02
  19280 3.134615e-02 1.076520e+02 2.081576e+01 1.019875e+05 1.050539e+05 0.000000e+00 6.669770e+07 5.058554e+08 1.721824e-02
  19300 3.137885e-02 1.077520e+02 2.388453e+01 1.120564e+05 1.223538e+05 0.000000e+00 5.942219e+07 4.971154e+08 2.096472e-02
  19320 3.141155e-02 1.078560e+02 2.085971e+01 1.109396e+05 1.213013e+05 0.000000e+00 7.322357e+07 4.988718e+08 1.939432e-02
  19340 3.144425e-02 1.079560e+02 1.967079e+01 1.009842e+05 1.037156e+05 0.000000e+00 6.871135e+07 5.112887e+08 1.238948e-02
  19360 3.147695e-02 1.080590e+02 2.460602e+01 1.135670e+05 1.212291e+05 0.000000e+00 9.175377e+07 5.148074e+08 2.751982e-03
  19380 3.150965e-02 1.081610e+02 2.356940e+01 1.171368e+05 1.253965e+05 0.000000e+00 8.463497e+07 5.142444e+08 5.828413e-03
  19400 3.154235e-02 1.082700e+02 1.710202e+01 1.121614e+05 1.211122e+05 0.000000e+00 6.106674e+07 5.206658e+08 1.069939e-02
  19420 3.157505e-02 1.083950e+02 2.175571e+01 9.896154e+04 1.038303e+05 0.000000e+00 6.690854e+07 5.315029e+08 1.090797e-02
  19440 3.160775e-02 1.085010e+02 2.305456e+01 1.030694e+05 1.088796e+05 0.000000e+00 6.978139e+07 5.324452e+08 7.045229e-03
  19460 3.164045e-02 1.086020e+02 1.865145e+01 1.020923e+05 1.075276e+05 0.000000e+00 6.789397e+07 5.221999e+08 1.023861e-03
  19480 3.167315e-02 1.087030e+02 1.579382e+01 9.738882e+04 1.044746e+05 0.000000e+00 6.395724e+07 5.042759e+08 4.427579e-03
  19500 3.170585e-02 1.088050e+02 1.902573e+01 9.620361e+04 9.264160e+04 0.000000e+00 6.315170e+07 4.953409e+08 7.143753e-03
  19520 3.173855e-02 1.089080e+02 1.992851e+01 1.045178e+05 1.090564e+05 0.000000e+00 6.976358e+07 5.043662e+08 7.647190e-03
  19540 3.177125e-02 1.090090e+02 2.023830e+01 1.034413e+05 1.023256e+05 0.000000e+00 7.809864e+07 5.141624e+08 9.034283e-03
  19560 3.180395e-02 1.091210e+02 2.149651e+01 9.628244e+04 9.131333e+04 0.000000e+00 7.189294e+07 5.096293e+08 1.313229e-02
  19580 3.183665e-02 1.092260e+02 2.331856e+01 1.080937e+05 1.189773e+05 0.000000e+00 6.461518e+07 4.988133e+08 1.775981e-02
  19600 3.186935e-02 1.093280e+02 2.288455e+01 1.128202e+05 1.237819e+05 0.000000e+00 5.456779e+07 4.947186e+08 1.892046e-02
  19620 3.190205e-02 1.094290e+02 1.681139e+01 1.057868e+05 1.127344e+05 0.000000e+00 6.896763e+07 5.049847e+08 1.477933e-02
  19640 3.193475e-02 1.095420e+02 2.315898e+01 1.080473e+05 1.138192e+05 0.000000e+00 8.545324e+07 5.143465e+08 6.699298e-03
  19660 3.196745e-02 1.096530e+02 2.479758e+01 1.161844e+05 1.246344e+05 0.000000e+00 9.103581e+07 5.128372e+08 2.326002e-03
  19680 3.200015e-02 1.097530e+02 2.032599e+01 1.150857e+05 1.239174e+05 0.000000e+00 6.893711e+07 5.157628e+08 9.375896e-03
  19700 3.203286e-02 1.098900e+02 1.953850e+01 1.048354e+05 1.123582e+05 0.000000e+00 6.672133e+07 5.270823e+08 1.248734e-02
  19720 3.206556e-02 1.099920e+02 2.322565e+01 1.022228e+05 1.068304e+05 0.000000e+00 6.911901e+07 5.342678e+08 1.095322e-02
  19740 3.209826e-02 1.100930e+02 2.116922e+01 1.032759e+05 1.081566e+05 0.000000e+00 6.883089e+07 5.274669e+08 5.680419e-03
  19760 3.213096e-02 1.101930e+02 1.681936e+01 1.001165e+05 1.063784e+05 0.000000e+00 6.562663e+07 5.113528e+08 8.746453e-04
  19780 3.216366e-02 1.103120e+02 1.793722e+01 9.257916e+04 9.866407e+04 0.000000e+00 6.473515e+07 4.965865e+08 5.696892e-03
  19800 3.219636e-02 1.104300e+02 1.981918e+01 1.020098e+05 1.043025e+05 0.000000e+00 6.149112e+07 4.989085e+08 7.424564e-03
  19820 3.222906e-02 1.105400e+02 1.933696e+01 1.042816e+05 1.078355e+05 0.000000e+00 7.628682e+07 5.106581e+08 7.934899e-03
  19840 3.226176e-02 1.108020e+02 2.145322e+01 9.970513e+04 9.607454e+04 0.000000e+00 7.629645e+07 5.123847e+08 1.016756e-02
  19860 3.229446e-02 1.109040e+02 2.162920e+01 1.043260e+05 1.097720e+05 0.000000e+00 6.595315e+07 5.020920e+08 1.421479e-02
  19880 3.232716e-02 1.110050e+02 2.383921e+01 1.123820e+05 1.239967e+05 0.000000e+00 6.033631e+07 4.933859e+08 1.694646e-02
  19900 3.235986e-02 1.111060e+02 1.999219e+01 1.098179e+05 1.201407e+05 0.000000e+00 5.946167e+07 4.977005e+08 1.546672e-02
  19920 3.239256e-02 1.112060e+02 2.071629e+01 1.032378e+05 1.044337e+05 0.000000e+00 7.381450e+07 5.111303e+08 9.633538e-03
  19940 3.242526e-02 1.113050e+02 2.486271e+01 1.142628e+05 1.233849e+05 0.000000e+00 9.224626e+07 5.129635e+08 1.457371e-03
  19960 3.245796e-02 1.114060e+02 2.293918e+01 1.170985e+05 1.249186e+05 0.000000e+00 8.083226e+07 5.120262e+08 6.479927e-03
  19980 3.249066e-02 1.115060e+02 1.663869e+01 1.109675e+05 1.188575e+05 0.000000e+00 6.239169e+07 5.205356e+08 1.193782e-02
  20000 3.252336e-02 1.116060e+02 2.230554e+01 9.954114e+04 1.052952e+05 0.000000e+00 6.808942e+07 5.327996e+08 1.327507e-02
  20020 3.255606e-02 1.117210e+02 2.275058e+01 1.029144e+05 1.085192e+05 0.000000e+00 7.015671e+07 5.319661e+08 1.001245e-02
  20040 3.258876e-02 1.118450e+02 1.805259e+01 1.015330e+05 1.073546e+05 0.000000e+00 6.798406e+07 5.184270e+08 3.556571e-03
  20060 3.262146e-02 1.119520e+02 1.645142e+01 9.589883e+04 1.030954e+05 0.000000e+00 6.431945e+07 5.005993e+08 3.033478e-03
  20080 3.265416e-02 1.120710e+02 1.929734e+01 9.820918e+04 9.636077e+04 0.000000e+00 6.343407e+07 4.954884e+08 6.950855e-03
  20100 3.268686e-02 1.122200e+02 1.984150e+01 1.047373e+05 1.097321e+05 0.000000e+00 7.178233e+07 5.054871e+08 8.142288e-03
  20120 3.271956e-02 1.123430e+02 2.064754e+01 1.023090e+05 9.990979e+04 0.000000e+00 7.791166e+07 5.128851e+08 9.207144e-03
  20140 3.275226e-02 1.124590e+02 2.120638e+01 9.619434e+04 9.547865e+04 0.000000e+00 6.916420e+07 5.061345e+08 1.191710e-02
  20160 3.278496e-02 1.125800e+02 2.366070e+01 1.099160e+05 1.209645e+05 0.000000e+00 6.024018e+07 4.948428e+08 1.482720e-02
  20180 3.281766e-02 1.127000e+02 2.232741e+01 1.124632e+05 1.233332e+05 0.000000e+00 5.411076e+07 4.923189e+08 1.503079e-02
  20200 3.285037e-02 1.128110e+02 1.746154e+01 1.036599e+05 1.095226e+05 0.000000e+00 6.237217e+07 5.044438e+08 1.128905e-02
  20220 3.288307e-02 1.129430e+02 2.379876e+01 1.105494e+05 1.170010e+05 0.000000e+00 8.798900e+07 5.127592e+08 4.623482e-03
  20240 3.291577e-02 1.130580e+02 2.452439e+01 1.167150e+05 1.249112e+05 0.000000e+00 8.882086e+07 5.103555e+08 3.015621e-03
  20260 3.294847e-02 1.131740e+02 1.924548e+01 1.144289e+05 1.230899e+05 0.000000e+00 6.345423e+07 5.142589e+08 9.671578e-03
  20280 3.298117e-02 1.133030e+02 2.041974e+01 1.031540e+05 1.097058e+05 0.000000e+00 6.734937e+07 5.273430e+08 1.352726e-02
  20300 3.301387e-02 1.134320e+02 2.328608e+01 1.029445e+05 1.082236e+05 0.000000e+00 6.959470e+07 5.343169e+08 1.306431e-02
  20320 3.304657e-02 1.135540e+02 2.038860e+01 1.028142e+05 1.082963e+05 0.000000e+00 6.872030e+07 5.251860e+08 8.197914e-03
  20340 3.307927e-02 1.136760e+02 1.634910e+01 9.963034e+04 1.066037e+05 0.000000e+00 6.558527e+07 5.071302e+08 1.060248e-03
  20360 3.311197e-02 1.137830e+02 1.839893e+01 9.367186e+04 9.728729e+04 0.000000e+00 6.460693e+07 4.945675e+08 4.973358e-03
  20380 3.314467e-02 1.139090e+02 1.989831e+01 1.029968e+05 1.064246e+05 0.000000e+00 6.449552e+07 5.001218e+08 7.993466e-03
  20400 3.317737e-02 1.140390e+02 1.917915e+01 1.044344e+05 1.063240e+05 0.000000e+00 7.700890e+07 5.108131e+08 9.154687e-03
  20420 3.321007e-02 1.141610e+02 2.149259e+01 9.843216e+04 9.506070e+04 0.000000e+00 7.470191e+07 5.098547e+08 1.073665e-02
  20440 3.324277e-02 1.142940e+02 2.236918e+01 1.062316e+05 1.140466e+05 0.000000e+00 6.468039e+07 4.982623e+08 1.312340e-02
  20460 3.327547e-02 1.144160e+02 2.364282e+01 1.124635e+05 1.247707e+05 0.000000e+00 5.585374e+07 4.902196e+08 1.419389e-02
  20480 3.330817e-02 1.145230e+02 1.895929e+01 1.086007e+05 1.179705e+05 0.000000e+00 6.087791e+07 4.969132e+08 1.205348e-02
  20500 3.334087e-02 1.146390e+02 2.172301e+01 1.050417e+05 1.085558e+05 0.000000e+00 7.843585e+07 5.097928e+08 7.008285e-03
  20520 3.337357e-02 1.147410e+02 2.498508e+01 1.153614e+05 1.247569e+05 0.000000e+00 9.200344e+07 5.104826e+08 4.453487e-04
  20540 3.340627e-02 1.148410e+02 2.212745e+01 1.162913e+05 1.248073e+05 0.000000e+00 7.637958e+07 5.098906e+08 6.250420e-03
  20560 3.343897e-02 1.149410e+02 1.778523e+01 1.090857e+05 1.166346e+05 0.000000e+00 6.444299e+07 5.199193e+08 1.162927e-02
  20580 3.347167e-02 1.150480e+02 2.275949e+01 1.005165e+05 1.061393e+05 0.000000e+00 6.866770e+07 5.325821e+08 1.388588e-02
  20600 3.350437e-02 1.151750e+02 2.227439e+01 1.028194e+05 1.079901e+05 0.000000e+00 6.994497e+07 5.305793e+08 1.166757e-02
  20620 3.353707e-02 1.152770e+02 1.764894e+01 1.013819e+05 1.071258e+05 0.000000e+00 6.719653e+07 5.148085e+08 5.562228e-03
  20640 3.356977e-02 1.153850e+02 1.710775e+01 9.423459e+04 1.020932e+05 0.000000e+00 6.357162e+07 4.971651e+08 1.576421e-03
  20660 3.360247e-02 1.155180e+02 1.954991e+01 9.994436e+04 1.001834e+05 0.000000e+00 6.257967e+07 4.958227e+08 6.667552e-03
  20680 3.363517e-02 1.157870e+02 1.968687e+01 1.044084e+05 1.095935e+05 0.000000e+00 7.352742e+07 5.070589e+08 9.137326e-03
  20700 3.366788e-02 1.158920e+02 2.097952e+01 1.014164e+05 9.854132e+04 0.000000e+00 7.733706e+07 5.121397e+08 1.073073e-02
  20720 3.370058e-02 1.160020e+02 2.076452e+01 9.983879e+04 1.013898e+05 0.000000e+00 6.709284e+07 5.033284e+08 1.252476e-02
  20740 3.373328e-02 1.161190e+02 2.386216e+01 1.114164e+05 1.220554e+05 0.000000e+00 5.963951e+07 4.916412e+08 1.339485e-02
  20760 3.376598e-02 1.162400e+02 2.158121e+01 1.116210e+05 1.227656e+05 0.000000e+00 5.549208e+07 4.911850e+08 1.173329e-02
  20780 3.379868e-02 1.163650e+02 1.879164e+01 1.008357e+05 1.062411e+05 0.000000e+00 6.406666e+07 5.042579e+08 7.480739e-03
  20800 3.383138e-02 1.164720e+02 2.433026e+01 1.124825e+05 1.194706e+05 0.000000e+00 8.994486e+07 5.106214e+08 1.839165e-03
  20820 3.386408e-02 1.165720e+02 2.406166e+01 1.169582e+05 1.257450e+05 0.000000e+00 8.600686e+07 5.081522e+08 4.090470e-03
  20840 3.389678e-02 1.166730e+02 1.797721e+01 1.132432e+05 1.222135e+05 0.000000e+00 5.995640e+07 5.132404e+08 9.496097e-03
  20860 3.392948e-02 1.167740e+02 2.124313e+01 1.010913e+05 1.062214e+05 0.000000e+00 6.716294e+07 5.270111e+08 1.320548e-02
  20880 3.396218e-02 1.168750e+02 2.318751e+01 1.030672e+05 1.089788e+05 0.000000e+00 6.942102e+07 5.330913e+08 1.351808e-02
  20900 3.399488e-02 1.170070e+02 1.941474e+01 1.024028e+05 1.074731e+05 0.000000e+00 6.773763e+07 5.226362e+08 9.573337e-03
  20920 3.402758e-02 1.171490e+02 1.602914e+01 9.844290e+04 1.057417e+05 0.000000e+00 6.447646e+07 5.033063e+08 2.782214e-03
  20940 3.406028e-02 1.172890e+02 1.883283e+01 9.528066e+04 9.484053e+04 0.000000e+00 6.342116e+07 4.932725e+08 3.771397e-03
  20960 3.409298e-02 1.173930e+02 1.992627e+01 1.040138e+05 1.085794e+05 0.000000e+00 6.736090e+07 5.016804e+08 8.031591e-03
  20980 3.412568e-02 1.174950e+02 1.978090e+01 1.040071e+05 1.043299e+05 0.000000e+00 7.743055e+07 5.115760e+08 1.045134e-02
  21000 3.415838e-02 1.176220e+02 2.142760e+01 9.685216e+04 9.324896e+04 0.000000e+00 7.267181e+07 5.083628e+08 1.226468e-02
  21020 3.419108e-02 1.177300e+02 2.298509e+01 1.075394e+05 1.175233e+05 0.000000e+00 6.273832e+07 4.957819e+08 1.330688e-02
  21040 3.422378e-02 1.178320e+02 2.325532e+01 1.129536e+05 1.243908e+05 0.000000e+00 5.480165e+07 4.884761e+08 1.215672e-02
  21060 3.425648e-02 1.179340e+02 1.774525e+01 1.066860e+05 1.147015e+05 0.000000e+00 6.174737e+07 4.975658e+08 8.381993e-03
  21080 3.428918e-02 1.180490e+02 2.264076e+01 1.062263e+05 1.121422e+05 0.000000e+00 8.256218e+07 5.090432e+08 3.156413e-03
  21100 3.432188e-02 1.181830e+02 2.492712e+01 1.159280e+05 1.250677e+05 0.000000e+00 9.121099e+07 5.084832e+08 2.221737e-03
  21120 3.435458e-02 1.183060e+02 2.110964e+01 1.158044e+05 1.241993e+05 0.000000e+00 7.159177e+07 5.087999e+08 7.259055e-03
  21140 3.438728e-02 1.184240e+02 1.889687e+01 1.063909e+05 1.138641e+05 0.000000e+00 6.588070e+07 5.199119e+08 1.155101e-02
  21160 3.441998e-02 1.185340e+02 2.307433e+01 1.011122e+05 1.064736e+05 0.000000e+00 6.898898e+07 5.317348e+08 1.377325e-02
  21180 3.445268e-02 1.186500e+02 2.160923e+01 1.031915e+05 1.076360e+05 0.000000e+00 6.892529e+07 5.283353e+08 1.234069e-02
  21200 3.448539e-02 1.187410e+02 1.714228e+01 1.005573e+05 1.067032e+05 0.000000e+00 6.527588e+07 5.112247e+08 7.162563e-03
  21220 3.451809e-02 1.188210e+02 1.771529e+01 9.313100e+04 1.000235e+05 0.000000e+00 6.403704e+07 4.948604e+08 3.946498e-04
  21240 3.455079e-02 1.189000e+02 1.975143e+01 1.012705e+05 1.032606e+05 0.000000e+00 6.279361e+07 4.967556e+08 5.298366e-03
  21260 3.458349e-02 1.190200e+02 1.950228e+01 1.044021e+05 1.088965e+05 0.000000e+00 7.503436e+07 5.087739e+08 9.160921e-03
  21280 3.461619e-02 1.191490e+02 2.123525e+01 1.000078e+05 9.732763e+04 0.000000e+00 7.646014e+07 5.119940e+08 1.196085e-02
  21300 3.464889e-02 1.192760e+02 2.107375e+01 1.029130e+05 1.069458e+05 0.000000e+00 6.652913e+07 5.019120e+08 1.364114e-02
  21320 3.468159e-02 1.194040e+02 2.388381e+01 1.121887e+05 1.234104e+05 0.000000e+00 5.843827e+07 4.900571e+08 1.286835e-02
  21340 3.471429e-02 1.195260e+02 2.064754e+01 1.106863e+05 1.213145e+05 0.000000e+00 5.779305e+07 4.916445e+08 9.062674e-03
  21360 3.474699e-02 1.196620e+02 2.003946e+01 1.018468e+05 1.022617e+05 0.000000e+00 7.011807e+07 5.052664e+08 3.573795e-03
  21380 3.477969e-02 1.197930e+02 2.469673e+01 1.137152e+05 1.221093e+05 0.000000e+00 9.132728e+07 5.094556e+08 1.716811e-03
  21400 3.481239e-02 1.199070e+02 2.339428e+01 1.172499e+05 1.255739e+05 0.000000e+00 8.274884e+07 5.070201e+08 6.070764e-03
  21420 3.484509e-02 1.199880e+02 1.688307e+01 1.114679e+05 1.202090e+05 0.000000e+00 6.024070e+07 5.134350e+08 9.708678e-03
  21440 3.487779e-02 1.201100e+02 2.194934e+01 9.882153e+04 1.045486e+05 0.000000e+00 6.794169e+07 5.270071e+08 1.236686e-02
  21460 3.491049e-02 1.202460e+02 2.291400e+01 1.025670e+05 1.088333e+05 0.000000e+00 6.988999e+07 5.313158e+08 1.275756e-02
  21480 3.494319e-02 1.203770e+02 1.827862e+01 1.018445e+05 1.073020e+05 0.000000e+00 6.767480e+07 5.193199e+08 9.794988e-03
  21500 3.497589e-02 1.204630e+02 1.616057e+01 9.661333e+04 1.038045e+05 0.000000e+00 6.366505e+07 5.002375e+08 4.161651e-03
  21520 3.500859e-02 1.205710e+02 1.919903e+01 9.686263e+04 9.420901e+04 0.000000e+00 6.434719e+07 4.936713e+08 1.940867e-03
  21540 3.504129e-02 1.209010e+02 1.988341e+01 1.045093e+05 1.097921e+05 0.000000e+00 7.001765e+07 5.041533e+08 6.948313e-03
  21560 3.507399e-02 1.209830e+02 2.031622e+01 1.030197e+05 1.015467e+05 0.000000e+00 7.761174e+07 5.127995e+08 1.097645e-02
  21580 3.510669e-02 1.210690e+02 2.127448e+01 9.555460e+04 9.254478e+04 0.000000e+00 7.034748e+07 5.081016e+08 1.389693e-02
  21600 3.513939e-02 1.211820e+02 2.343833e+01 1.086145e+05 1.199969e+05 0.000000e+00 6.018803e+07 4.953524e+08 1.418279e-02
  21620 3.517209e-02 1.213100e+02 2.269005e+01 1.129691e+05 1.240272e+05 0.000000e+00 5.462176e+07 4.888119e+08 1.076664e-02
  21640 3.520479e-02 1.213960e+02 1.666662e+01 1.049223e+05 1.115497e+05 0.000000e+00 6.198234e+07 4.996339e+08 4.748128e-03
  21660 3.523749e-02 1.214730e+02 2.341089e+01 1.090151e+05 1.151122e+05 0.000000e+00 8.607991e+07 5.095484e+08 1.348544e-03
  21680 3.527019e-02 1.215480e+02 2.468179e+01 1.162083e+05 1.246370e+05 0.000000e+00 8.988100e+07 5.079640e+08 5.850956e-03
  21700 3.530290e-02 1.216240e+02 1.993355e+01 1.146584e+05 1.235307e+05 0.000000e+00 6.663041e+07 5.091029e+08 8.860539e-03
  21720 3.533560e-02 1.217360e+02 1.991215e+01 1.040970e+05 1.112175e+05 0.000000e+00 6.658266e+07 5.209024e+08 1.108001e-02
  21740 3.536830e-02 1.218550e+02 2.322769e+01 1.022903e+05 1.072096e+05 0.000000e+00 7.002490e+07 5.309576e+08 1.218192e-02
  21760 3.540100e-02 1.219800e+02 2.079268e+01 1.029271e+05 1.080869e+05 0.000000e+00 6.847527e+07 5.258104e+08 1.101883e-02
  21780 3.543370e-02 1.221050e+02 1.656286e+01 9.976918e+04 1.059659e+05 0.000000e+00 6.557968e+07 5.077219e+08 7.156506e-03
  21800 3.546640e-02 1.222300e+02 1.823769e+01 9.298228e+04 9.868661e+04 0.000000e+00 6.439025e+07 4.937032e+08 1.742309e-03
  21820 3.549910e-02 1.223630e+02 1.988895e+01 1.021434e+05 1.054213e+05 0.000000e+00 6.296331e+07 4.986914e+08 3.664061e-03
  21840 3.553180e-02 1.225050e+02 1.924848e+01 1.044163e+05 1.075646e+05 0.000000e+00 7.627874e+07 5.103788e+08 8.603455e-03
  21860 3.556450e-02 1.226260e+02 2.141762e+01 9.902551e+04 9.580738e+04 0.000000e+00 7.537896e+07 5.119143e+08 1.292531e-02
  21880 3.559720e-02 1.227380e+02 2.193334e+01 1.052913e+05 1.116106e+05 0.000000e+00 6.541634e+07 5.017374e+08 1.523410e-02
  21900 3.562990e-02 1.228600e+02 2.373774e+01 1.122353e+05 1.244705e+05 0.000000e+00 5.664663e+07 4.904440e+08 1.359942e-02
  21920 3.566260e-02 1.229870e+02 1.957889e+01 1.096192e+05 1.196693e+05 0.000000e+00 5.959826e+07 4.937381e+08 7.985080e-03
  21940 3.569530e-02 1.231170e+02 2.115353e+01 1.039931e+05 1.060623e+05 0.000000e+00 7.554408e+07 5.072149e+08 9.033414e-04
  21960 3.572800e-02 1.232530e+02 2.489221e+01 1.144166e+05 1.238218e+05 0.000000e+00 9.210499e+07 5.099705e+08 4.814580e-03
  21980 3.576070e-02 1.233920e+02 2.256980e+01 1.167558e+05 1.248106e+05 0.000000e+00 7.915923e+07 5.077511e+08 8.231706e-03
  22000 3.579340e-02 1.235090e+02 1.714504e+01 1.100145e+05 1.172701e+05 0.000000e+00 6.259851e+07 5.149910e+08 1.015755e-02
  22020 3.582610e-02 1.236320e+02 2.250839e+01 9.999805e+04 1.056158e+05 0.000000e+00 6.855183e+07 5.276657e+08 1.123957e-02
  22040 3.585880e-02 1.237270e+02 2.249299e+01 1.024574e+05 1.078652e+05 0.000000e+00 7.044426e+07 5.297679e+08 1.095714e-02
  22060 3.589150e-02 1.238080e+02 1.779870e+01 1.013777e+05 1.065738e+05 0.000000e+00 6.752183e+07 5.161622e+08 8.570977e-03
  22080 3.592420e-02 1.239390e+02 1.681592e+01 9.518281e+04 1.023209e+05 0.000000e+00 6.373671e+07 4.976820e+08 4.408873e-03
  22100 3.595690e-02 1.240740e+02 1.948818e+01 9.890163e+04 9.821457e+04 0.000000e+00 6.379121e+07 4.946769e+08 4.433339e-04
  22120 3.598960e-02 1.242070e+02 1.977555e+01 1.044919e+05 1.100022e+05 0.000000e+00 7.236092e+07 5.064211e+08 5.508253e-03
  22140 3.602230e-02 1.243390e+02 2.077242e+01 1.020287e+05 9.920055e+04 0.000000e+00 7.757985e+07 5.131104e+08 1.077765e-02
  22160 3.605500e-02 1.244160e+02 2.104396e+01 9.785416e+04 9.778804e+04 0.000000e+00 6.782797e+07 5.075165e+08 1.503182e-02
  22180 3.608770e-02 1.244950e+02 2.372183e+01 1.105281e+05 1.214035e+05 0.000000e+00 5.963006e+07 4.957321e+08 1.576747e-02
  22200 3.612041e-02 1.245740e+02 2.198038e+01 1.122235e+05 1.233636e+05 0.000000e+00 5.381977e+07 4.907439e+08 1.157974e-02
  22220 3.615311e-02 1.246800e+02 1.804237e+01 1.026908e+05 1.083383e+05 0.000000e+00 6.165035e+07 5.025249e+08 4.080434e-03
  22240 3.618581e-02 1.247860e+02 2.401716e+01 1.114078e+05 1.178900e+05 0.000000e+00 8.893908e+07 5.108929e+08 3.253415e-03
  22260 3.621851e-02 1.248910e+02 2.427694e+01 1.163638e+05 1.249554e+05 0.000000e+00 8.807129e+07 5.092436e+08 7.983282e-03
  22280 3.625121e-02 1.249780e+02 1.866189e+01 1.140176e+05 1.225320e+05 0.000000e+00 6.165009e+07 5.110538e+08 1.006929e-02
  22300 3.628391e-02 1.250580e+02 2.079606e+01 1.023452e+05 1.076955e+05 0.000000e+00 6.660119e+07 5.227203e+08 1.070688e-02
  22320 3.631661e-02 1.251380e+02 2.322885e+01 1.029007e+05 1.083088e+05 0.000000e+00 7.016452e+07 5.306344e+08 1.036713e-02
  22340 3.634931e-02 1.252170e+02 1.988343e+01 1.021675e+05 1.077302e+05 0.000000e+00 6.830547e+07 5.236604e+08 8.669336e-03
  22360 3.638201e-02 1.252980e+02 1.618501e+01 9.902212e+04 1.055574e+05 0.000000e+00 6.527314e+07 5.048998e+08 5.563363e-03
  22380 3.641471e-02 1.253750e+02 1.866081e+01 9.427987e+04 9.642329e+04 0.000000e+00 6.349061e+07 4.931638e+08 1.705955e-03
  22400 3.644741e-02 1.254560e+02 1.995705e+01 1.033051e+05 1.074166e+05 0.000000e+00 6.573274e+07 5.011249e+08 2.616597e-03
  22420 3.648011e-02 1.255370e+02 1.943488e+01 1.043528e+05 1.059167e+05 0.000000e+00 7.723121e+07 5.119504e+08 7.772619e-03
  22440 3.651281e-02 1.257840e+02 2.152097e+01 9.772515e+04 9.429861e+04 0.000000e+00 7.410925e+07 5.112404e+08 1.318859e-02
  22460 3.654551e-02 1.258640e+02 2.261855e+01 1.069187e+05 1.152692e+05 0.000000e+00 6.381311e+07 5.016547e+08 1.652611e-02
  22480 3.657821e-02 1.259440e+02 2.343826e+01 1.124546e+05 1.244588e+05 0.000000e+00 5.491188e+07 4.921292e+08 1.505687e-02
  22500 3.661091e-02 1.260220e+02 1.842665e+01 1.082518e+05 1.170577e+05 0.000000e+00 6.089497e+07 4.971716e+08 8.578753e-03
  22520 3.664361e-02 1.261010e+02 2.210417e+01 1.054501e+05 1.098092e+05 0.000000e+00 8.025693e+07 5.094574e+08 1.656037e-04
  22540 3.667631e-02 1.261800e+02 2.492360e+01 1.155191e+05 1.245924e+05 0.000000e+00 9.225419e+07 5.113176e+08 6.556284e-03
  22560 3.670901e-02 1.262590e+02 2.163758e+01 1.160747e+05 1.242485e+05 0.000000e+00 7.528380e+07 5.101462e+08 1.001931e-02
  22580 3.674171e-02 1.263380e+02 1.824397e+01 1.079892e+05 1.150540e+05 0.000000e+00 6.445382e+07 5.177264e+08 1.090447e-02
  22600 3.677441e-02 1.264180e+02 2.290656e+01 1.007797e+05 1.059371e+05 0.000000e+00 6.834469e+07 5.287123e+08 1.033135e-02
  22620 3.680711e-02 1.264950e+02 2.196026e+01 1.026975e+05 1.075695e+05 0.000000e+00 7.012221e+07 5.285853e+08 8.648058e-03
  22640 3.683981e-02 1.265740e+02 1.737064e+01 1.010296e+05 1.065675e+05 0.000000e+00 6.644602e+07 5.135520e+08 5.951303e-03
  22660 3.687251e-02 1.266700e+02 1.736426e+01 9.387633e+04 1.006284e+05 0.000000e+00 6.271383e+07 4.958251e+08 2.822612e-03
  22680 3.690521e-02 1.267640e+02 1.969233e+01 1.004804e+05 1.012926e+05 0.000000e+00 6.286539e+07 4.960443e+08 4.210325e-04
  22700 3.693792e-02 1.268550e+02 1.960341e+01 1.043434e+05 1.093190e+05 0.000000e+00 7.431339e+07 5.088215e+08 4.618503e-03
  22720 3.697062e-02 1.269330e+02 2.113976e+01 1.011163e+05 9.784681e+04 0.000000e+00 7.731408e+07 5.131439e+08 1.029559e-02
  22740 3.700332e-02 1.270600e+02 2.071896e+01 1.010337e+05 1.031600e+05 0.000000e+00 6.685706e+07 5.063256e+08 1.555456e-02
  22760 3.703602e-02 1.271790e+02 2.384208e+01 1.117074e+05 1.219265e+05 0.000000e+00 6.334586e+07 4.963397e+08 1.692856e-02
